,Name,Location,Cuisine,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Parking Availability,Weekend Reservations,Weekday Reservations,Revenue
1535,Restaurant 1535,Suburban,American,4.4,51.0,40.6,4039.0,40049.0,4.0,102.0,59.458112809265145,2.0,3.1,No,46.0,5.0,470346.95
1536,Restaurant 1536,Suburban,Japanese,3.3,60.0,66.19,1648.0,17776.0,13.0,76.0,169.47663530044915,9.9,2.2,No,12.0,49.0,896336.99
1537,Restaurant 1537,Rural,Italian,4.8,39.0,,4177.0,50517.0,15.0,423.0,162.6695118914065,7.8,6.7,No,4.0,23.0,468084.23
1538,Restaurant 1538,Suburban,Italian,3.4,62.0,54.01,993.0,16138.0,9.0,85.0,65.3101115332443,3.8,2.0,Yes,7.0,51.0,750846.76
1539,Restaurant 1539,Rural,American,4.6,36.0,39.15,2017.0,23871.0,6.0,661.0,115.59211658789816,4.0,5.2,No,7.0,15.0,325660.95
1540,Restaurant 1540,Downtown,Italian,3.9,79.0,48.88,3211.0,37464.0,18.0,190.0,111.122798876693,6.8,6.7,No,73.0,6.0,881354.1
1541,Restaurant 1541,Rural,Mexican,3.7,33.0,28.73,2412.0,31077.0,9.0,996.0,124.15378352310157,5.1,5.5,Yes,20.0,25.0,230388.41
1542,Restaurant 1542,Downtown,Japanese,3.3,89.0,75.15,2380.0,24878.0,6.0,737.0,210.19059969720837,3.4,7.3,No,54.0,20.0,1487947.65
1543,Restaurant 1543,Rural,Italian,3.3,45.0,45.54,1263.0,12099.0,7.0,237.0,224.26681805589345,1.5,8.2,Yes,44.0,17.0,466398.09
1544,Restaurant 1544,Suburban,Italian,4.3,69.0,49.9,2358.0,24546.0,12.0,767.0,134.76785746252585,8.1,8.9,Yes,62.0,16.0,784729.4
1545,Restaurant 1545,Rural,French,4.1,35.0,57.91,878.0,16731.0,4.0,667.0,247.0576594476725,9.0,6.0,Yes,23.0,20.0,461357.83
1546,Restaurant 1546,Rural,French,3.2,38.0,64.83,1169.0,14889.0,11.0,662.0,154.46504400173205,2.9,3.5,No,27.0,5.0,559611.77
1547,Restaurant 1547,Downtown,French,3.2,82.0,56.06,5327.0,51830.0,3.0,672.0,180.6006727112884,1.6,5.6,No,30.0,18.0,1027942.36
1548,Restaurant 1548,Suburban,Japanese,3.1,56.0,69.53,2018.0,26301.0,7.0,503.0,86.3874001048737,2.1,4.5,No,11.0,1.0,869198.33
1549,Restaurant 1549,Rural,Mexican,4.5,47.0,29.47,1058.0,15794.0,2.0,228.0,108.22386101649175,4.7,3.0,Yes,44.0,18.0,313844.55
1550,Restaurant 1550,Suburban,Indian,4.4,63.0,39.77,1501.0,20453.0,10.0,63.0,231.88880885522204,3.7,5.8,Yes,23.0,51.0,569799.82
1551,Restaurant 1551,Rural,Mexican,3.1,34.0,27.37,2711.0,32315.0,3.0,812.0,294.26055912992024,1.7,1.2,No,27.0,21.0,216867.03
1552,Restaurant 1552,Rural,Mexican,4.1,42.0,32.09,2401.0,,17.0,732.0,226.16338890747048,5.1,6.5,No,17.0,15.0,325599.3
1553,Restaurant 1553,Suburban,Japanese,3.2,,66.48,1205.0,17772.0,11.0,308.0,63.54959645551965,2.8,8.4,No,32.0,24.0,853504.82
1554,Restaurant 1554,Rural,Japanese,4.8,44.0,75.49,3646.0,40057.0,1.0,714.0,85.72283830009894,1.6,10.0,Yes,14.0,43.0,747424.42
1555,Restaurant 1555,Suburban,French,4.8,68.0,61.52,2090.0,24460.0,2.0,83.0,161.44463548356248,6.9,9.3,Yes,27.0,10.0,933056.08
1556,Restaurant 1556,Rural,Italian,4.4,38.0,51.89,1015.0,17918.0,13.0,759.0,233.14321572323507,6.2,1.8,Yes,,11.0,454736.8
1557,Restaurant 1557,Downtown,American,4.9,75.0,39.77,1988.0,23820.0,14.0,281.0,91.48311448728715,8.4,2.5,No,39.0,27.0,680032.07
1558,Restaurant 1558,Suburban,American,4.6,63.0,38.77,1886.0,24630.0,17.0,242.0,237.70528414812867,3.7,2.2,Yes,40.0,1.0,560993.76
1559,Restaurant 1559,Rural,Indian,4.7,39.0,32.34,1857.0,26398.0,2.0,559.0,188.95893098983024,2.2,6.0,Yes,11.0,37.0,289091.66
1560,Restaurant 1560,Rural,Italian,4.1,38.0,51.64,3535.0,43954.0,17.0,237.0,243.63579469014408,4.2,1.4,No,22.0,11.0,459226.4
1561,Restaurant 1561,Downtown,Indian,3.6,86.0,40.5,4195.0,47533.0,19.0,799.0,189.40940352823415,8.0,9.4,No,29.0,24.0,802890.65
1562,Restaurant 1562,Suburban,French,3.4,62.0,58.96,2510.0,27499.0,9.0,865.0,200.63079448121584,3.2,1.6,No,23.0,1.0,820243.87
1563,Restaurant 1563,Rural,Indian,3.7,46.0,39.71,1251.0,19932.0,12.0,546.0,112.18676650623902,3.3,4.5,Yes,8.0,32.0,421492.04
1564,Restaurant 1564,Downtown,Italian,4.3,,46.64,3332.0,33881.0,16.0,377.0,230.047434231957,2.3,9.0,No,57.0,12.0,931160.29
1565,Restaurant 1565,Rural,Italian,3.3,42.0,55.3,2076.0,24316.0,4.0,770.0,261.00359206307473,9.9,9.5,No,41.0,23.0,531758.4
1566,Restaurant 1566,Suburban,American,3.5,58.0,38.86,2361.0,27392.0,11.0,766.0,267.8227019547055,9.7,5.2,Yes,12.0,19.0,519697.48
1567,Restaurant 1567,Rural,French,3.9,30.0,59.18,964.0,11426.0,4.0,964.0,57.36326315440283,6.9,5.4,Yes,9.0,19.0,404564.94
1568,Restaurant 1568,Rural,Japanese,3.5,30.0,70.09,3443.0,37872.0,2.0,154.0,206.14945024154733,2.9,6.7,No,19.0,14.0,476970.37
1569,Restaurant 1569,Rural,,4.2,34.0,37.9,2675.0,32993.0,10.0,340.0,297.38458354589534,7.9,4.7,No,18.0,11.0,305944.65
1570,Restaurant 1570,Rural,American,4.8,37.0,42.92,1564.0,20587.0,9.0,291.0,196.72891413822236,6.3,3.9,Yes,3.0,36.0,367511.99
1571,Restaurant 1571,Downtown,Indian,4.5,87.0,35.28,,31497.0,17.0,146.0,92.81725188215492,7.7,7.7,No,25.0,7.0,703418.15
1572,Restaurant 1572,Downtown,Indian,4.3,73.0,35.75,3071.0,37980.0,12.0,,269.4020227020389,8.7,6.4,Yes,50.0,30.0,602302.75
1573,Restaurant 1573,Suburban,Japanese,4.2,50.0,65.33,3458.0,,4.0,926.0,116.07660371264188,3.9,5.3,,17.0,37.0,736512.87
1574,Restaurant 1574,Downtown,French,4.0,84.0,58.35,6188.0,62658.0,9.0,541.0,61.25336489030232,9.2,1.9,,83.0,28.0,1107930.35
1575,Restaurant 1575,Downtown,Italian,3.4,89.0,48.81,3017.0,33330.0,14.0,850.0,157.629491956097,9.1,1.6,Yes,42.0,17.0,981477.5
1576,Restaurant 1576,Suburban,Mexican,4.8,53.0,31.15,4258.0,46740.0,4.0,987.0,75.06817335388305,5.9,5.6,No,20.0,19.0,383220.9
1577,Restaurant 1577,Downtown,Indian,3.5,78.0,36.14,4518.0,45660.0,2.0,164.0,78.81057170939172,7.2,6.6,Yes,39.0,71.0,639606.88
1578,Restaurant 1578,Downtown,Mexican,3.2,89.0,32.81,1652.0,16307.0,18.0,359.0,165.8222868556153,4.7,6.9,No,22.0,45.0,669509.33
1579,Restaurant 1579,Suburban,French,4.5,59.0,62.89,2929.0,37382.0,,600.0,203.1708530189777,6.9,9.1,Yes,10.0,36.0,843957.23
1580,Restaurant 1580,Suburban,Mexican,3.4,,27.59,1874.0,23743.0,10.0,159.0,276.3480154146831,5.9,8.3,No,58.0,23.0,410352.38
1581,Restaurant 1581,Suburban,Indian,3.7,52.0,38.47,1184.0,14177.0,14.0,241.0,226.31323350312948,3.9,2.3,No,5.0,0.0,458355.56
1582,Restaurant 1582,Rural,Japanese,3.1,31.0,65.22,1226.0,17660.0,9.0,727.0,260.6507879057301,3.9,8.1,No,5.0,25.0,463911.18
1583,Restaurant 1583,Rural,Mexican,3.3,34.0,32.88,1978.0,25244.0,11.0,855.0,152.94610363494797,6.9,7.1,Yes,10.0,2.0,269158.24
1584,Restaurant 1584,Suburban,French,3.3,50.0,56.12,999.0,17696.0,1.0,634.0,129.6479237866364,9.6,8.5,Yes,35.0,37.0,632255.94
1585,Restaurant 1585,Suburban,French,3.1,60.0,63.03,1841.0,17657.0,12.0,997.0,198.21006670455776,2.8,8.6,No,7.0,10.0,852624.06
1586,Restaurant 1586,Suburban,Japanese,4.3,61.0,70.8,1556.0,20410.0,17.0,161.0,223.87489185664973,4.5,4.1,No,23.0,41.0,975324.9
1587,Restaurant 1587,Rural,Mexican,4.7,32.0,29.81,4171.0,48795.0,,918.0,192.06261121286772,8.3,3.4,No,10.0,7.0,242797.5
1588,Restaurant 1588,Rural,Mexican,3.7,45.0,32.6,2218.0,23330.0,8.0,352.0,116.13031847660864,2.1,6.0,Yes,9.0,40.0,340117.9
1589,Restaurant 1589,Downtown,Italian,4.7,83.0,45.4,4216.0,48998.0,17.0,943.0,142.43097233460094,,3.7,No,18.0,42.0,862419.7
1590,Restaurant 1590,Downtown,American,3.4,81.0,37.46,6391.0,65703.0,13.0,626.0,162.07617651397692,7.1,4.1,Yes,23.0,2.0,698163.09
1591,Restaurant 1591,Suburban,French,3.7,69.0,61.78,1810.0,23157.0,13.0,405.0,53.53797602382564,9.2,1.6,No,32.0,20.0,959852.99
1592,Restaurant 1592,Rural,Italian,3.3,45.0,54.32,969.0,17055.0,15.0,859.0,269.95969635582026,8.5,9.9,Yes,39.0,4.0,565883.61
1593,Restaurant 1593,Rural,French,4.2,50.0,59.19,1368.0,18544.0,18.0,151.0,177.85254244966526,8.0,3.8,No,22.0,0.0,676613.88
1594,Restaurant 1594,Rural,Italian,3.8,37.0,47.85,3330.0,40665.0,,616.0,237.75748680442453,1.3,,No,6.0,13.0,414547.95
1595,Restaurant 1595,Suburban,American,,66.0,40.71,2891.0,29304.0,8.0,364.0,92.9778245140176,4.7,9.9,No,47.0,,612898.19
1596,Restaurant 1596,Downtown,Italian,4.5,86.0,51.85,1902.0,25007.0,7.0,243.0,189.16092285504092,2.8,9.7,No,4.0,46.0,996974.75
1597,Restaurant 1597,Suburban,French,4.1,56.0,59.62,1824.0,20867.0,19.0,123.0,281.5327928796391,8.8,6.7,No,36.0,19.0,765234.13
1598,Restaurant 1598,Downtown,Mexican,4.3,84.0,34.64,7401.0,76791.0,10.0,999.0,103.56919639102934,7.1,5.8,Yes,46.0,6.0,672427.77
1599,Restaurant 1599,Downtown,French,4.9,78.0,60.76,8511.0,90625.0,12.0,868.0,136.4640502050504,2.0,3.8,Yes,61.0,59.0,1079127.27
1600,Restaurant 1600,Suburban,,3.6,53.0,30.39,1719.0,23248.0,2.0,456.0,147.080792787627,4.2,8.8,No,24.0,47.0,
1601,Restaurant 1601,Downtown,Japanese,3.7,77.0,67.45,4693.0,53646.0,14.0,956.0,145.8259028867695,1.6,4.0,Yes,76.0,8.0,1171508.95
1602,Restaurant 1602,Downtown,Japanese,4.4,79.0,69.96,3182.0,33277.0,10.0,341.0,200.1556485410901,7.7,2.0,No,9.0,33.0,1235285.13
1603,Restaurant 1603,Rural,Indian,4.2,44.0,37.67,3626.0,37877.0,17.0,233.0,148.442561646971,4.8,3.6,Yes,16.0,41.0,
1604,Restaurant 1604,Downtown,Japanese,3.4,87.0,67.42,6359.0,62115.0,13.0,603.0,218.51362412326628,3.1,3.8,Yes,39.0,12.0,1318291.93
1605,Restaurant 1605,Suburban,Japanese,3.8,63.0,75.74,3408.0,35712.0,1.0,407.0,171.14008207499387,5.7,7.5,Yes,13.0,3.0,1061508.22
1606,Restaurant 1606,Suburban,American,3.9,54.0,,2590.0,29278.0,15.0,148.0,89.4064816625595,1.4,2.5,No,10.0,35.0,479628.4
1607,Restaurant 1607,Downtown,Mexican,3.8,78.0,30.86,5046.0,55730.0,1.0,689.0,287.142058867874,3.3,3.9,Yes,45.0,18.0,545428.2
1608,Restaurant 1608,Rural,Mexican,3.4,42.0,25.21,1793.0,24971.0,15.0,574.0,109.8790858618373,2.6,1.7,No,9.0,16.0,254747.88
1609,Restaurant 1609,Rural,French,4.8,,64.73,2208.0,26498.0,15.0,660.0,190.61748198105704,9.4,8.6,No,46.0,24.0,714929.76
1610,Restaurant 1610,Downtown,Indian,4.5,80.0,38.68,4203.0,42539.0,14.0,869.0,65.17350940670606,4.4,7.5,Yes,,13.0,710036.49
1611,Restaurant 1611,Downtown,Italian,4.0,81.0,47.15,6094.0,63718.0,13.0,975.0,279.6554200191206,6.3,4.9,Yes,54.0,4.0,872005.45
1612,Restaurant 1612,Suburban,French,4.4,52.0,65.27,1511.0,15451.0,2.0,515.0,281.9990216840517,5.5,4.9,No,49.0,40.0,760372.84
1613,Restaurant 1613,Downtown,French,4.8,71.0,58.47,6598.0,69383.0,8.0,701.0,141.13598098608406,6.9,2.5,Yes,13.0,6.0,937729.11
1614,Restaurant 1614,Rural,French,3.3,44.0,62.61,2685.0,29130.0,9.0,253.0,80.24504028026514,3.5,4.5,No,29.0,13.0,624929.58
1615,Restaurant 1615,Downtown,French,3.5,74.0,64.01,3176.0,34628.0,19.0,454.0,242.4960291038892,2.1,9.2,Yes,3.0,51.0,1072856.0
1616,Restaurant 1616,Suburban,Mexican,4.1,56.0,33.15,2675.0,34543.0,19.0,189.0,115.56316905601804,1.7,2.2,Yes,38.0,3.0,434978.4
1617,Restaurant 1617,Suburban,Italian,4.6,53.0,55.09,3840.0,39250.0,9.0,367.0,225.15390935425145,2.7,7.9,No,2.0,51.0,665105.9
1618,Restaurant 1618,Suburban,,3.1,54.0,64.51,3024.0,35349.0,7.0,425.0,278.7870492800268,5.3,1.4,No,20.0,5.0,
1619,Restaurant 1619,Suburban,Mexican,5.0,65.0,35.94,3637.0,38689.0,14.0,269.0,197.55957212937477,3.1,3.8,Yes,21.0,64.0,540038.75
1620,Restaurant 1620,Suburban,French,3.9,64.0,57.01,2513.0,29940.0,2.0,398.0,265.30937775249333,4.9,8.6,No,3.0,19.0,815118.88
1621,Restaurant 1621,Downtown,Japanese,3.7,85.0,68.35,1518.0,,12.0,472.0,106.16211306595643,1.3,5.0,Yes,22.0,75.0,1298357.1
1622,Restaurant 1622,Downtown,French,3.6,73.0,62.0,3128.0,33075.0,11.0,282.0,277.6076878539051,6.6,7.3,No,3.0,12.0,1016983.75
1623,Restaurant 1623,Downtown,Indian,3.3,75.0,38.06,5351.0,54767.0,17.0,349.0,106.66113800044404,8.9,1.9,Yes,69.0,58.0,663831.97
1624,Restaurant 1624,Downtown,Indian,4.6,87.0,35.88,3884.0,44778.0,2.0,,106.4500281607162,1.4,7.2,No,37.0,56.0,701685.38
1625,Restaurant 1625,Suburban,French,,52.0,55.81,1929.0,27101.0,,720.0,269.96722075856314,3.0,8.4,No,48.0,17.0,662580.48
1626,Restaurant 1626,Rural,American,3.8,34.0,44.26,2576.0,33948.0,15.0,969.0,188.7258710487463,3.9,8.2,No,24.0,30.0,360499.4
1627,Restaurant 1627,Downtown,Japanese,4.9,71.0,75.57,7673.0,79904.0,8.0,475.0,249.8604034835089,3.6,4.9,,58.0,45.0,1211526.34
1628,Restaurant 1628,Rural,Italian,4.6,45.0,49.46,1471.0,23558.0,8.0,684.0,250.6221866332846,1.4,,No,1.0,27.0,506815.58
1629,Restaurant 1629,Downtown,French,4.0,75.0,57.47,5013.0,52178.0,18.0,804.0,,2.0,6.2,No,57.0,68.0,984964.9
1630,Restaurant 1630,Downtown,Italian,4.3,84.0,45.21,4393.0,45136.0,14.0,994.0,97.26843060909668,9.2,8.4,Yes,61.0,38.0,869793.25
1631,Restaurant 1631,Rural,Japanese,3.9,47.0,67.61,2073.0,22569.0,10.0,283.0,223.02350875716908,7.4,2.9,Yes,32.0,19.0,719311.79
1632,Restaurant 1632,Suburban,French,4.1,55.0,62.7,3503.0,42862.0,4.0,139.0,65.90866669103238,9.6,2.9,No,36.0,19.0,776595.6
1633,Restaurant 1633,Downtown,American,3.1,82.0,45.03,4453.0,51339.0,16.0,553.0,100.16701154217354,5.0,7.8,Yes,78.0,49.0,847120.0
1634,Restaurant 1634,Downtown,Mexican,4.4,82.0,26.03,4890.0,56915.0,16.0,808.0,210.72795809234404,8.9,,Yes,20.0,13.0,503952.48
1635,Restaurant 1635,Downtown,American,3.1,70.0,41.09,4061.0,47759.0,17.0,709.0,276.9524492248776,8.3,7.1,,58.0,14.0,667465.63
1636,Restaurant 1636,Rural,American,,45.0,42.65,4389.0,47667.0,9.0,953.0,242.92320240904152,8.9,,Yes,16.0,35.0,448363.75
1637,Restaurant 1637,Suburban,Mexican,4.6,53.0,28.04,1588.0,21938.0,11.0,804.0,133.11443961066595,1.4,4.6,Yes,46.0,29.0,346650.18
1638,Restaurant 1638,Rural,Mexican,3.5,46.0,31.27,1702.0,,13.0,466.0,255.92544516812492,6.9,3.3,Yes,19.0,17.0,338588.3
1639,Restaurant 1639,Rural,Indian,3.6,47.0,37.87,1358.0,19627.0,1.0,501.0,291.64932307270686,6.1,,No,7.0,33.0,400181.06
1640,Restaurant 1640,Suburban,Mexican,4.0,65.0,34.21,3242.0,33086.0,7.0,983.0,132.9875852798151,5.9,2.8,Yes,64.0,25.0,509857.34
1641,Restaurant 1641,Rural,French,4.2,30.0,59.98,3194.0,33003.0,11.0,519.0,96.7063579332067,5.5,10.0,Yes,2.0,3.0,420597.65
1642,Restaurant 1642,Suburban,Italian,3.6,55.0,53.23,2302.0,26081.0,3.0,981.0,99.3786141738294,8.2,3.1,No,53.0,46.0,661794.17
1643,Restaurant 1643,Downtown,Indian,4.2,80.0,33.32,6402.0,,2.0,97.0,150.0809057111565,9.7,2.4,No,59.0,63.0,609100.04
1644,Restaurant 1644,Suburban,Indian,3.6,55.0,32.34,1177.0,12488.0,14.0,272.0,63.08085194358219,8.5,7.3,Yes,37.0,41.0,416891.72
1645,Restaurant 1645,Downtown,Italian,3.1,86.0,47.06,3109.0,34816.0,10.0,697.0,171.9393361188877,,6.4,No,30.0,67.0,916291.16
1646,Restaurant 1646,Rural,Indian,3.0,33.0,33.95,2254.0,30081.0,17.0,762.0,233.07463481669387,5.4,,Yes,7.0,26.0,276436.05
1647,Restaurant 1647,Rural,Mexican,3.2,43.0,25.39,1645.0,22008.0,8.0,800.0,182.6148849548621,7.2,6.9,No,,2.0,259975.67
1648,Restaurant 1648,Downtown,American,4.6,83.0,38.11,5414.0,63002.0,15.0,515.0,292.5125616053778,4.7,3.0,Yes,27.0,43.0,726544.27
1649,Restaurant 1649,Rural,Japanese,4.9,49.0,72.17,3259.0,34243.0,6.0,109.0,165.4251991971587,4.2,5.5,Yes,24.0,11.0,794650.87
1650,Restaurant 1650,Suburban,Mexican,3.9,57.0,32.13,2404.0,30079.0,2.0,329.0,53.31471128547545,9.1,2.6,No,51.0,35.0,417459.92
1651,Restaurant 1651,Downtown,,4.0,71.0,35.81,7834.0,86952.0,15.0,66.0,167.53108867337477,9.1,3.3,No,0.0,1.0,594276.1
1652,Restaurant 1652,Rural,American,3.3,34.0,38.16,775.0,12410.0,16.0,370.0,282.4705390961068,7.1,9.9,No,15.0,33.0,312994.04
1653,Restaurant 1653,Downtown,Indian,4.1,73.0,36.27,2506.0,28425.0,2.0,728.0,73.96533839611828,8.5,7.6,Yes,60.0,30.0,599799.04
1654,Restaurant 1654,Suburban,French,3.3,59.0,58.5,1814.0,17828.0,14.0,923.0,105.74186413334166,4.2,8.0,Yes,2.0,4.0,781787.9
1655,Restaurant 1655,Suburban,French,4.2,69.0,,3160.0,39611.0,1.0,616.0,228.8898166274089,4.9,1.3,No,47.0,19.0,916601.75
1656,Restaurant 1656,Rural,Indian,4.9,,37.84,4379.0,53138.0,9.0,126.0,123.52517138658582,8.4,4.4,No,36.0,37.0,441987.72
1657,Restaurant 1657,Suburban,Indian,3.4,52.0,30.1,2245.0,24568.0,17.0,520.0,241.3102297893068,4.6,6.0,No,47.0,10.0,372430.4
1658,Restaurant 1658,Downtown,Italian,4.5,85.0,48.04,2310.0,29514.0,14.0,878.0,154.83105937344308,1.4,2.3,Yes,13.0,3.0,917579.94
1659,Restaurant 1659,Suburban,Italian,3.0,59.0,46.57,793.0,11451.0,10.0,592.0,249.0167812057352,4.2,8.6,Yes,13.0,20.0,622613.83
1660,,Downtown,Japanese,3.8,84.0,66.4,6199.0,61800.0,13.0,150.0,187.8832338737702,4.6,2.3,Yes,41.0,61.0,1257405.7
1661,Restaurant 1661,Downtown,Japanese,3.2,73.0,75.55,5244.0,51065.0,13.0,589.0,70.61715832966985,2.4,6.7,Yes,48.0,0.0,1240591.5
1662,Restaurant 1662,Suburban,Japanese,3.7,50.0,69.14,2059.0,26208.0,19.0,593.0,146.53406369465856,4.1,6.0,Yes,39.0,41.0,792249.1
1663,Restaurant 1663,Rural,Japanese,3.3,44.0,70.8,2841.0,33718.0,8.0,312.0,,9.4,8.6,No,14.0,36.0,709340.2
1664,Restaurant 1664,Suburban,American,3.7,59.0,,2960.0,,7.0,255.0,252.52029906779384,8.7,3.8,No,22.0,42.0,579299.35
1665,Restaurant 1665,Downtown,American,3.8,89.0,35.52,6944.0,74553.0,17.0,831.0,206.2195768656973,5.0,3.6,Yes,65.0,61.0,733901.49
1666,Restaurant 1666,Downtown,Italian,3.6,87.0,47.65,6989.0,77291.0,8.0,529.0,244.35020212637195,7.4,8.6,No,42.0,50.0,943665.3
1667,Restaurant 1667,Suburban,French,4.3,65.0,64.15,3150.0,30985.0,4.0,122.0,143.03743972861736,2.4,3.0,No,62.0,52.0,933706.6
1668,Restaurant 1668,Rural,Indian,4.8,50.0,39.48,3756.0,46276.0,7.0,487.0,222.935814825198,7.8,7.7,No,38.0,0.0,457478.04
1669,Restaurant 1669,Rural,French,3.8,38.0,59.1,2389.0,31705.0,17.0,631.0,66.30859677496652,5.3,2.7,No,10.0,15.0,520738.45
1670,Restaurant 1670,Downtown,Mexican,3.4,88.0,29.12,4378.0,52139.0,5.0,740.0,59.18086440790489,7.5,8.9,,21.0,1.0,585695.23
1671,Restaurant 1671,Downtown,,3.5,86.0,43.33,6299.0,62674.0,4.0,768.0,121.86696912035728,6.8,8.6,No,77.0,1.0,845275.16
1672,Restaurant 1672,Rural,Japanese,4.7,39.0,68.25,3046.0,38535.0,19.0,591.0,243.4247943018928,3.1,8.1,Yes,16.0,16.0,617385.0
1673,Restaurant 1673,Suburban,Japanese,4.1,68.0,66.29,4093.0,43638.0,1.0,463.0,183.52186923552597,8.5,5.4,No,54.0,6.0,1008365.48
1674,Restaurant 1674,Downtown,Mexican,3.9,77.0,27.83,3555.0,38216.0,,705.0,152.2054476724186,6.1,1.3,No,,61.0,494906.7
1675,Restaurant 1675,Downtown,French,3.3,88.0,59.26,2293.0,31041.0,6.0,968.0,274.1586571097887,8.1,2.2,No,55.0,16.0,1164343.73
1676,Restaurant 1676,Rural,Japanese,3.9,34.0,65.57,1675.0,19976.0,12.0,720.0,174.34040091880922,1.8,5.1,No,1.0,20.0,510012.49
1677,Restaurant 1677,Suburban,French,3.6,51.0,60.27,2989.0,36125.0,17.0,807.0,203.34728594962385,6.5,1.4,Yes,29.0,30.0,705565.31
1678,Restaurant 1678,Rural,Indian,4.9,44.0,38.14,986.0,12195.0,5.0,829.0,296.45715348124565,3.6,1.6,No,28.0,14.0,380465.67
1679,Restaurant 1679,Suburban,Mexican,4.8,66.0,30.65,1276.0,13294.0,9.0,262.0,180.5979926362092,8.7,2.1,No,0.0,63.0,462448.75
1680,Restaurant 1680,Suburban,French,3.2,59.0,55.79,692.0,5277.0,9.0,820.0,245.87565365338432,9.5,3.3,No,34.0,,743444.48
1681,Restaurant 1681,Suburban,Indian,4.0,70.0,34.84,,29003.0,5.0,116.0,153.4563888825947,1.5,7.7,Yes,20.0,52.0,550958.33
1682,Restaurant 1682,Downtown,French,3.5,90.0,62.8,6334.0,67144.0,19.0,471.0,59.08510638692894,7.5,1.4,Yes,69.0,,1281883.4
1683,Restaurant 1683,Rural,French,3.8,31.0,55.64,2791.0,30202.0,11.0,903.0,258.61801755395607,1.9,9.9,Yes,18.0,13.0,403867.4
1684,Restaurant 1684,Rural,Japanese,4.8,38.0,65.66,1465.0,17704.0,,518.0,286.1011484891797,8.7,3.5,No,34.0,25.0,572515.16
1685,Restaurant 1685,Suburban,Italian,4.1,51.0,49.08,1752.0,24384.0,5.0,420.0,158.59550609674233,2.1,3.9,Yes,15.0,29.0,563021.24
1686,Restaurant 1686,Downtown,American,3.7,87.0,37.14,6351.0,63285.0,8.0,413.0,175.90906714425478,2.8,3.2,No,,74.0,735339.21
1687,Restaurant 1687,Downtown,French,3.4,81.0,65.28,,23172.0,17.0,449.0,156.03447515110864,3.3,6.4,Yes,77.0,25.0,
1688,Restaurant 1688,Rural,French,4.6,44.0,61.39,4531.0,53100.0,8.0,899.0,299.2264541448673,7.6,1.2,No,9.0,5.0,616063.0
1689,Restaurant 1689,Downtown,French,4.2,90.0,,2319.0,30231.0,2.0,309.0,275.84026339203064,3.6,1.8,No,12.0,66.0,1161178.13
1690,Restaurant 1690,Downtown,Italian,3.9,89.0,52.75,2358.0,29231.0,18.0,837.0,60.27536175378688,6.4,1.9,Yes,69.0,88.0,1065254.55
1691,Restaurant 1691,Suburban,Indian,3.4,55.0,34.12,1822.0,21755.0,19.0,811.0,244.75466754875987,6.1,7.0,Yes,12.0,40.0,443742.39
1692,Restaurant 1692,Downtown,Mexican,3.7,87.0,26.45,6040.0,65473.0,10.0,94.0,200.20918616237597,4.6,4.0,Yes,62.0,78.0,534476.5
1693,Restaurant 1693,Suburban,Japanese,4.9,62.0,67.61,2995.0,34849.0,7.0,958.0,56.28542594448592,5.9,4.9,No,17.0,58.0,943630.28
1694,Restaurant 1694,Rural,Italian,4.0,33.0,52.07,2284.0,24804.0,9.0,912.0,161.1780694782806,2.1,9.5,Yes,17.0,20.0,399526.68
1695,Restaurant 1695,Downtown,Indian,3.8,81.0,30.57,3995.0,47830.0,12.0,947.0,87.42789601832672,8.9,2.8,No,27.0,41.0,572487.99
1696,Restaurant 1696,Rural,French,4.0,38.0,58.0,1649.0,23512.0,12.0,911.0,268.2619389013805,2.9,1.6,,5.0,5.0,502977.1
1697,Restaurant 1697,Rural,Indian,4.6,31.0,32.29,3468.0,39405.0,5.0,336.0,53.17468919400527,8.9,5.0,Yes,15.0,22.0,240205.79
1698,Restaurant 1698,Downtown,Italian,3.7,85.0,47.21,2148.0,21313.0,11.0,589.0,268.27645190389967,5.7,2.5,No,24.0,56.0,903156.6
1699,Restaurant 1699,Downtown,Italian,3.4,70.0,52.51,1450.0,17138.0,17.0,378.0,285.20978716255195,6.5,2.3,Yes,11.0,52.0,833474.33
1700,Restaurant 1700,Rural,Italian,4.2,33.0,54.08,2493.0,30156.0,15.0,,68.24611662380993,3.3,4.7,Yes,27.0,11.0,417866.5
1701,Restaurant 1701,Downtown,Mexican,4.3,84.0,32.87,2688.0,31966.0,11.0,956.0,229.95938313674773,3.0,7.0,Yes,28.0,26.0,629993.8
1702,Restaurant 1702,Suburban,American,4.4,69.0,42.1,2608.0,32052.0,15.0,468.0,187.2230481014061,5.4,3.2,No,53.0,61.0,666723.1
1703,Restaurant 1703,Suburban,Japanese,4.8,50.0,75.08,2085.0,29007.0,16.0,354.0,288.5691801458012,3.4,8.9,Yes,26.0,14.0,852565.05
1704,Restaurant 1704,Downtown,Mexican,3.7,89.0,25.64,2989.0,34683.0,19.0,989.0,249.5374202327337,4.8,4.3,No,76.0,71.0,535263.97
1705,Restaurant 1705,Rural,Mexican,3.2,44.0,26.84,699.0,13502.0,12.0,278.0,223.6035111900627,5.0,9.4,Yes,15.0,24.0,281156.6
